user,item,label
d_d000284,spot_438,4.0
d_d006215,spot_216,5.0
d_d010310,spot_67,5.0
d_d002089,spot_41,5.0
d_d010207,spot_6,5.0
d_d012235,spot_441,5.0
d_d004838,spot_174,5.0
d_d000795,spot_228,4.0
d_d009637,spot_16,5.0
d_d001455,spot_44,4.0
d_d001415,spot_18,5.0
d_d006734,spot_163,5.0
a_a000317,spot_6,4.0
d_d002817,spot_110,5.0
d_d004590,spot_394,3.0
d_d002198,spot_168,4.0
d_d004989,spot_325,5.0
d_d004219,spot_281,4.0
d_d003629,spot_213,5.0
d_d007486,spot_177,5.0
d_d007445,spot_443,5.0
d_d000309,spot_101,5.0
d_d004040,spot_387,5.0
d_d003157,spot_444,5.0
d_d009089,spot_78,5.0
d_d002035,spot_82,4.0
d_d001013,spot_13,4.0
d_d001993,spot_128,4.0
d_d001521,spot_165,5.0
d_d005113,spot_151,5.0
d_d006652,spot_446,4.0
d_d003422,spot_103,3.0
d_d005426,spot_218,4.0
d_d002481,spot_92,4.0
d_d001666,spot_399,5.0
d_d009123,spot_82,5.0
d_d000324,spot_58,4.0
d_d002087,spot_18,5.0
d_d000160,spot_132,4.0
d_d012393,spot_168,5.0
d_d001586,spot_447,5.0
d_d001666,spot_19,5.0
d_d002757,spot_448,5.0
d_d007390,spot_450,5.0
d_d001901,spot_30,5.0
d_d002969,spot_400,4.0
d_d002089,spot_125,4.0
d_d001765,spot_126,4.0
d_d000757,spot_41,5.0
d_d004464,spot_13,5.0
d_d006910,spot_239,5.0
d_d001949,spot_82,5.0
d_d004213,spot_137,5.0
d_d001592,spot_400,5.0
d_d006654,spot_451,5.0
d_d011291,spot_264,4.0
d_d000912,spot_66,4.0
d_d000515,spot_65,5.0
d_d007486,spot_92,5.0
d_d010671,spot_192,3.0
d_d002187,spot_64,4.0
d_d001260,spot_452,5.0
d_d003297,spot_331,4.0
d_d000180,spot_101,4.0
d_d000752,spot_130,4.0
d_d010660,spot_168,5.0
d_d000543,spot_453,5.0
d_d008221,spot_82,3.0
d_d004002,spot_242,3.0
d_d000334,spot_174,4.0
d_d003194,spot_433,5.0
d_d000152,spot_101,5.0
d_d002965,spot_455,4.0
d_d000515,spot_72,5.0
d_d000209,spot_49,4.0
d_d011264,spot_457,4.0
d_d007518,spot_41,3.0
d_d002485,spot_62,5.0
d_d004710,spot_143,3.0
d_d003306,spot_283,3.0
d_d000794,spot_50,2.0
d_d005315,spot_458,2.0
d_d007835,spot_41,4.0
d_d002785,spot_125,5.0
d_d002424,spot_460,4.0
d_d001758,spot_461,5.0
d_d002192,spot_13,5.0
d_d000797,spot_368,5.0
d_d002575,spot_44,5.0
d_d002163,spot_462,5.0
d_d000898,spot_16,4.0
d_d001339,spot_131,5.0
d_d004247,spot_463,5.0
d_d003742,spot_82,4.0
d_d002933,spot_31,5.0
d_d005426,spot_54,4.0
d_d004316,spot_386,4.0
d_d000159,spot_202,3.0
d_d006262,spot_135,5.0
d_d009051,spot_7,5.0
d_d002529,spot_75,4.0
d_d002320,spot_16,5.0
d_d001835,spot_16,4.0
d_d009350,spot_44,2.0
d_d004678,spot_370,3.0
d_d003346,spot_244,4.0
d_d002681,spot_465,4.0
d_d002234,spot_83,4.0
d_d001038,spot_30,4.0
d_d006232,spot_18,4.0
d_d007581,spot_25,5.0
d_d002310,spot_16,5.0
d_d000868,spot_99,3.0
d_d010575,spot_126,4.0
d_d002114,spot_41,3.0
d_d006057,spot_24,5.0
d_d000689,spot_213,4.0
d_d000326,spot_7,5.0
d_d000357,spot_57,5.0
d_d001386,spot_19,3.0
d_d009252,spot_192,5.0
d_d003432,spot_120,4.0
d_d011027,spot_58,5.0
d_d000537,spot_105,5.0
d_d004321,spot_2,5.0
d_d004384,spot_130,5.0
d_d002666,spot_54,2.0
d_d001786,spot_421,5.0
d_d010134,spot_303,5.0
d_d000752,spot_41,4.0
d_d010383,spot_82,4.0
d_d009051,spot_44,3.0
d_d003629,spot_65,4.0
d_d002227,spot_103,4.0
d_d002671,spot_6,5.0
d_d010548,spot_67,5.0
d_d002061,spot_13,4.0
d_d000265,spot_130,4.0
d_d009381,spot_51,5.0
d_d003543,spot_196,4.0
d_d011821,spot_33,5.0
d_d012344,spot_243,4.0
d_d004269,spot_213,5.0
d_d002408,spot_13,4.0
d_d001540,spot_151,5.0
d_d011690,spot_283,4.0
d_d001413,spot_7,5.0
d_d000689,spot_130,4.0
d_d003369,spot_468,5.0
d_d005475,spot_400,5.0
d_d002821,spot_245,5.0
d_d005572,spot_231,4.0
d_d012322,spot_469,5.0
d_d000334,spot_92,5.0
d_d001147,spot_58,5.0
d_d011515,spot_152,4.0
d_d004945,spot_100,3.0
d_d000326,spot_16,3.0
d_d004293,spot_145,4.0
d_d000291,spot_218,5.0
d_d004678,spot_472,5.0
d_d002295,spot_192,5.0
d_d008017,spot_92,4.0
d_d002361,spot_192,3.0
d_d004817,spot_101,5.0
d_d001193,spot_473,3.0
d_d006378,spot_13,5.0
d_d000744,spot_30,5.0
d_d001495,spot_177,5.0
d_d000203,spot_474,5.0
d_d005955,spot_101,4.0
d_d003839,spot_82,4.0
d_d004921,spot_180,5.0
d_d002386,spot_13,4.0
d_d001076,spot_82,4.0
d_d012078,spot_110,5.0
d_d001527,spot_33,5.0
d_d012434,spot_477,5.0
d_d007124,spot_478,3.0
d_d000296,spot_168,5.0
d_d000288,spot_54,5.0
d_d001360,spot_201,4.0
d_d000744,spot_71,4.0
d_d005620,spot_67,5.0
d_d000672,spot_92,4.0
d_d000402,spot_47,1.0
d_d002158,spot_34,5.0
d_d000767,spot_13,3.0
d_d000033,spot_202,5.0
d_d001932,spot_101,5.0
d_d001901,spot_44,4.0
d_d002928,spot_176,5.0
d_d011027,spot_94,5.0
d_d003798,spot_481,4.0
d_d000712,spot_82,5.0
d_d007636,spot_482,4.0
d_d002040,spot_129,5.0
d_d009830,spot_16,5.0
d_d001760,spot_220,3.0
d_d000487,spot_218,4.0
d_d004168,spot_58,5.0
d_d000889,spot_92,4.0
d_d009706,spot_82,4.0
d_d001347,spot_69,5.0
d_d009123,spot_131,5.0
d_d000248,spot_2,4.0
d_d003448,spot_16,4.0
d_d001728,spot_130,3.0
d_d003398,spot_487,4.0
d_d010245,spot_331,5.0
d_d000091,spot_83,2.0
d_d009241,spot_327,4.0
d_d006021,spot_241,4.0
d_d003232,spot_177,4.0
d_d010401,spot_11,5.0
d_d001779,spot_92,5.0
d_d003543,spot_27,5.0
d_d005922,spot_107,3.0
d_d012463,spot_490,4.0
d_d000187,spot_224,2.0
d_d004311,spot_94,4.0
d_d009470,spot_16,3.0
d_d003907,spot_60,4.0
d_d000355,spot_58,4.0
d_d000152,spot_249,5.0
d_d001144,spot_82,4.0
d_d002841,spot_6,4.0
d_d009107,spot_491,3.0
d_d000628,spot_492,5.0
d_d002051,spot_224,5.0
d_d002342,spot_103,3.0
d_d002126,spot_31,4.0
d_d006098,spot_85,5.0
d_d001301,spot_8,4.0
d_d009727,spot_7,5.0
d_d001083,spot_213,5.0
d_d006262,spot_92,5.0
d_d000268,spot_58,4.0
d_d004529,spot_142,4.0
d_d001688,spot_30,5.0
d_d001033,spot_345,4.0
d_d002846,spot_493,5.0
d_d001399,spot_303,5.0
d_d003329,spot_494,5.0
d_d000267,spot_147,4.0
d_d000182,spot_62,4.0
d_d002021,spot_495,5.0
d_d010383,spot_199,4.0
d_d000466,spot_16,2.0
d_d000770,spot_57,5.0
d_d007152,spot_390,5.0
d_d001171,spot_19,5.0
d_d009394,spot_125,4.0
d_d007761,spot_199,5.0
d_d004352,spot_496,3.0
d_d004288,spot_10,5.0
a_a002976,spot_62,5.0
d_d004321,spot_174,5.0
d_d003645,spot_278,4.0
d_d009106,spot_212,4.0
d_d005523,spot_16,4.0
d_d005144,spot_498,5.0
d_d006711,spot_212,5.0
d_d003304,spot_345,4.0
d_d001626,spot_500,4.0
d_d003763,spot_78,4.0
d_d001084,spot_501,5.0
d_d012400,spot_355,4.0
d_d011698,spot_13,4.0
d_d006080,spot_235,4.0
d_d006711,spot_6,5.0
d_d000516,spot_502,5.0
d_d001387,spot_503,3.0
d_d001983,spot_13,5.0
d_d003049,spot_218,5.0
d_d000139,spot_504,5.0
d_d004056,spot_182,5.0
d_d007016,spot_506,5.0
d_d002529,spot_130,4.0
d_d001607,spot_507,5.0
d_d001628,spot_82,5.0
d_d000852,spot_102,5.0
d_d001937,spot_66,4.0
d_d006312,spot_54,5.0
d_d009295,spot_201,3.0
d_d009371,spot_508,5.0
d_d001845,spot_101,3.0
d_d010622,spot_84,5.0
d_d000494,spot_168,4.0
d_d003822,spot_180,4.0
d_d001331,spot_212,3.0
d_d001949,spot_509,4.0
d_d000488,spot_2,5.0
d_d010315,spot_222,4.0
d_d009042,spot_41,4.0
d_d003039,spot_42,5.0
d_d007600,spot_510,5.0
d_d007492,spot_92,4.0
d_d002361,spot_82,4.0
d_d005416,spot_512,4.0
d_d009076,spot_129,4.0
d_d007492,spot_58,5.0
d_d010389,spot_513,5.0
d_d007452,spot_110,4.0
d_d006666,spot_2,3.0
d_d000741,spot_82,5.0
d_d002465,spot_86,4.0
d_d002671,spot_78,4.0
d_d006999,spot_516,5.0
d_d003156,spot_517,5.0
d_d006339,spot_141,3.0
d_d006064,spot_192,4.0
d_d001394,spot_82,5.0
d_d000564,spot_7,4.0
d_d009113,spot_7,5.0
d_d000701,spot_78,4.0
d_d003448,spot_27,3.0
d_d006984,spot_168,4.0
d_d001606,spot_129,4.0
d_d001838,spot_519,4.0
d_d004236,spot_520,5.0
d_d006384,spot_521,3.0
d_d006215,spot_25,5.0
d_d004467,spot_189,4.0
d_d002259,spot_393,5.0
d_d002862,spot_228,4.0
d_d000105,spot_2,4.0
d_d006057,spot_385,4.0
d_d003510,spot_16,4.0
d_d012349,spot_522,5.0
d_d000010,spot_91,5.0
d_d009986,spot_211,4.0
d_d000838,spot_523,5.0
d_d001464,spot_524,5.0
d_d000148,spot_125,4.0
d_d001485,spot_223,5.0
d_d009186,spot_131,4.0
d_d009045,spot_99,4.0
b_b004388,spot_220,3.0
d_d005085,spot_58,5.0
d_d000560,spot_33,5.0
d_d000209,spot_82,2.0
d_d001672,spot_30,4.0
d_d001385,spot_123,3.0
d_d003094,spot_58,2.0
d_d006801,spot_529,5.0
d_d003962,spot_6,4.0
d_d009310,spot_99,4.0
d_d007848,spot_155,5.0
d_d004375,spot_101,4.0
d_d004976,spot_31,4.0
d_d002198,spot_390,4.0
d_d010172,spot_532,2.0
d_d006679,spot_239,5.0
d_d009265,spot_78,5.0
d_d000159,spot_102,5.0
d_d000161,spot_228,4.0
d_d000308,spot_54,4.0
d_d006714,spot_267,4.0
d_d001671,spot_130,4.0
d_d000090,spot_282,4.0
d_d000494,spot_62,4.0
d_d001944,spot_201,5.0
d_d000368,spot_44,5.0
d_d003845,spot_377,5.0
d_d003529,spot_535,5.0
d_d001315,spot_99,3.0
d_d000767,spot_284,5.0
d_d001207,spot_2,4.0
d_d001547,spot_47,2.0
d_d000895,spot_51,5.0
d_d005357,spot_13,5.0
d_d005079,spot_82,5.0
d_d002389,spot_101,3.0
d_d007104,spot_240,4.0
d_d000128,spot_269,5.0
a_a002976,spot_540,5.0
d_d004100,spot_31,5.0
d_d002891,spot_76,5.0
d_d000537,spot_99,5.0
d_d009717,spot_97,5.0
d_d001593,spot_110,5.0
d_d002478,spot_135,5.0
d_d002423,spot_544,4.0
d_d006753,spot_545,5.0
d_d002969,spot_67,5.0
d_d002027,spot_374,3.0
d_d003045,spot_58,4.0
d_d001083,spot_222,5.0
d_d004571,spot_546,5.0
d_d000780,spot_54,5.0
d_d000315,spot_102,5.0
d_d007871,spot_16,5.0
d_d000494,spot_46,4.0
d_d002192,spot_90,5.0
d_d008017,spot_41,4.0
d_d002958,spot_182,3.0
d_d009091,spot_367,4.0
d_d011147,spot_30,5.0
d_d001207,spot_547,5.0
d_d012256,spot_13,4.0
d_d003543,spot_41,5.0
d_d003455,spot_46,5.0
d_d003751,spot_13,5.0
d_d003186,spot_218,3.0
d_d003359,spot_33,5.0
d_d010520,spot_2,5.0
d_d002165,spot_101,5.0
d_d001935,spot_2,4.0
d_d001861,spot_177,5.0
d_d002419,spot_54,5.0
d_d000551,spot_51,4.0
d_d001475,spot_102,4.0
d_d004403,spot_74,5.0
d_d001758,spot_27,4.0
d_d004833,spot_83,3.0
d_d004964,spot_253,3.0
d_d004453,spot_293,3.0
d_d001585,spot_13,3.0
d_d007391,spot_132,5.0
d_d002208,spot_16,5.0
d_d005087,spot_379,4.0
d_d002678,spot_253,5.0
d_d007747,spot_82,5.0
d_d000122,spot_100,5.0
d_d009126,spot_110,4.0
d_d000743,spot_371,3.0
d_d005339,spot_58,1.0
d_d005050,spot_27,5.0
d_d000352,spot_130,5.0
d_d002356,spot_99,4.0
d_d000902,spot_174,5.0
d_d004763,spot_30,5.0
d_d010531,spot_274,5.0
d_d009302,spot_124,4.0
d_d008980,spot_326,4.0
d_d002575,spot_58,5.0
d_d007500,spot_110,5.0
d_d001704,spot_549,3.0
d_d004141,spot_550,4.0
d_d010760,spot_13,5.0
d_d010548,spot_99,5.0
d_d010203,spot_553,3.0
d_d004842,spot_6,5.0
d_d000175,spot_30,5.0
d_d010462,spot_30,5.0
d_d010061,spot_110,5.0
d_d001730,spot_41,3.0
d_d010389,spot_151,5.0
d_d010685,spot_7,4.0
d_d004285,spot_554,5.0
d_d008119,spot_192,5.0
d_d001659,spot_408,4.0
d_d007747,spot_130,5.0
d_d004915,spot_31,5.0
d_d003029,spot_286,4.0
d_d002114,spot_3,4.0
d_d002119,spot_125,5.0
d_d007942,spot_292,5.0
d_d003044,spot_13,5.0
d_d002798,spot_47,3.0
d_d000158,spot_380,4.0
d_d010217,spot_509,5.0
d_d004832,spot_40,5.0
d_d010444,spot_435,4.0
d_d003233,spot_78,4.0
d_d001547,spot_557,4.0
d_d009946,spot_558,4.0
d_d009053,spot_559,3.0
d_d001368,spot_13,5.0
d_d001909,spot_7,4.0
d_d002824,spot_400,2.0
d_d006129,spot_6,5.0
d_d003696,spot_560,5.0
d_d004833,spot_132,5.0
d_d002115,spot_408,4.0
d_d002613,spot_16,3.0
d_d004921,spot_130,5.0
d_d002678,spot_303,5.0
d_d004266,spot_102,5.0
d_d005540,spot_141,5.0
d_d006674,spot_19,4.0
d_d010113,spot_18,4.0
d_d001937,spot_13,3.0
b_b004835,spot_561,5.0
d_d003939,spot_69,4.0
d_d001689,spot_562,3.0
d_d002221,spot_31,5.0
d_d000309,spot_88,5.0
d_d007812,spot_62,5.0
d_d001291,spot_105,5.0
d_d000370,spot_8,5.0
d_d006186,spot_174,5.0
d_d007600,spot_58,5.0
d_d012236,spot_78,5.0
d_d010281,spot_13,5.0
d_d001846,spot_179,4.0
d_d010159,spot_564,4.0
d_d001909,spot_62,1.0
d_d000355,spot_565,5.0
d_d005747,spot_118,5.0
d_d000946,spot_322,5.0
d_d003829,spot_285,4.0
d_d003212,spot_2,5.0
d_d001370,spot_30,4.0
d_d000430,spot_105,4.0
d_d003736,spot_31,4.0
d_d009956,spot_16,4.0
d_d006121,spot_567,5.0
d_d002155,spot_51,4.0
d_d003291,spot_568,2.0
d_d005085,spot_58,5.0
d_d009089,spot_100,5.0
d_d002361,spot_105,4.0
d_d006357,spot_569,5.0
d_d010185,spot_51,5.0
d_d003543,spot_88,4.0
d_d002122,spot_101,5.0
d_d004725,spot_142,5.0
d_d004522,spot_58,5.0
d_d003586,spot_211,5.0
d_d000352,spot_101,5.0
d_d007809,spot_509,5.0
d_d000396,spot_375,3.0
d_d009106,spot_10,4.0
d_d004446,spot_58,5.0
d_d000233,spot_82,4.0
d_d005241,spot_485,5.0
d_d003886,spot_100,5.0
d_d000507,spot_103,3.0
d_d000308,spot_130,4.0
d_d000480,spot_78,5.0
d_d000010,spot_13,5.0
d_d003802,spot_192,5.0
d_d002808,spot_88,4.0
d_d003557,spot_62,5.0
d_d003862,spot_58,5.0
d_d000540,spot_51,5.0
d_d000391,spot_88,5.0
d_d004325,spot_2,5.0
d_d001370,spot_103,4.0
d_d004684,spot_571,1.0
d_d001411,spot_572,5.0
d_d001468,spot_6,3.0
d_d009828,spot_97,3.0
d_d003839,spot_236,4.0
d_d000315,spot_100,4.0
d_d006186,spot_155,4.0
d_d002262,spot_142,5.0
d_d000870,spot_58,5.0
d_d002256,spot_58,5.0
d_d001689,spot_30,4.0
d_d004772,spot_16,4.0
d_d000025,spot_58,4.0
d_d002419,spot_82,5.0
d_d010103,spot_435,5.0
d_d001607,spot_201,5.0
d_d005348,spot_387,5.0
d_d005158,spot_91,5.0
d_d009603,spot_212,4.0
d_d004093,spot_31,5.0
d_d000224,spot_30,5.0
d_d009137,spot_576,4.0
d_d002476,spot_67,5.0
d_d004873,spot_82,5.0
d_d006028,spot_577,3.0
d_d010442,spot_13,5.0
d_d001630,spot_174,5.0
d_d009170,spot_578,5.0
d_d000104,spot_579,3.0
d_d004019,spot_41,4.0
d_d009697,spot_30,5.0
d_d006753,spot_18,5.0
d_d001659,spot_220,5.0
d_d009302,spot_168,5.0
d_d002482,spot_580,4.0
d_d004695,spot_132,4.0
d_d004780,spot_132,5.0
d_d004242,spot_474,4.0
d_d004710,spot_168,5.0
d_d007570,spot_451,5.0
d_d000208,spot_413,3.0
d_d001838,spot_582,4.0
d_d002015,spot_105,4.0
d_d008081,spot_23,5.0
d_d005356,spot_73,4.0
d_d007572,spot_60,3.0
d_d004702,spot_106,3.0
d_d002969,spot_584,5.0
d_d001269,spot_58,4.0
d_d001385,spot_585,3.0
d_d012432,spot_82,5.0
d_d009267,spot_192,4.0
d_d005632,spot_104,5.0
d_d012315,spot_286,5.0
d_d000244,spot_92,5.0
d_d009475,spot_341,5.0
d_d000868,spot_192,4.0
d_d003802,spot_586,5.0
d_d004783,spot_50,3.0
d_d006795,spot_336,4.0
c_c012404,spot_485,5.0
d_d004915,spot_51,5.0
d_d003313,spot_168,5.0
d_d010462,spot_92,5.0
d_d000684,spot_47,5.0
d_d007388,spot_587,5.0
d_d003050,spot_137,4.0
d_d008001,spot_110,4.0
d_d002087,spot_57,5.0
d_d009051,spot_125,5.0
d_d000248,spot_142,3.0
d_d010575,spot_145,5.0
d_d002841,spot_51,5.0
d_d001816,spot_31,5.0
d_d003676,spot_129,5.0
d_d001558,spot_110,5.0
d_d003233,spot_30,5.0
d_d006711,spot_590,5.0
d_d006778,spot_86,5.0
d_d012248,spot_344,5.0
d_d011354,spot_33,3.0
d_d002273,spot_92,5.0
d_d004068,spot_507,5.0
d_d000407,spot_94,4.0
d_d007544,spot_453,5.0
d_d001987,spot_386,5.0
d_d005001,spot_82,4.0
d_d005540,spot_206,5.0
d_d001087,spot_30,4.0
d_d009201,spot_69,5.0
d_d006307,spot_593,5.0
d_d004523,spot_534,4.0
d_d000304,spot_184,5.0
d_d006712,spot_126,5.0
d_d001472,spot_100,3.0
d_d002816,spot_51,5.0
d_d006306,spot_127,5.0
d_d004288,spot_503,5.0
d_d002572,spot_30,5.0
d_d000799,spot_89,3.0
d_d002810,spot_156,2.0
d_d002564,spot_7,4.0
d_d000228,spot_62,5.0
d_d000854,spot_120,5.0
d_d002666,spot_83,3.0
d_d000773,spot_292,3.0
d_d003617,spot_594,2.0
d_d010103,spot_30,5.0
d_d003913,spot_278,4.0
d_d005584,spot_100,4.0
d_d005355,spot_11,1.0
d_d001805,spot_58,5.0
d_d002838,spot_62,4.0
d_d000150,spot_184,5.0
d_d002329,spot_131,5.0
d_d000343,spot_13,5.0
d_d007463,spot_101,4.0
d_d007391,spot_595,5.0
d_d001598,spot_41,5.0
d_d001360,spot_494,4.0
d_d009816,spot_293,5.0
d_d004483,spot_58,4.0
d_d007548,spot_597,3.0
d_d003461,spot_6,5.0
d_d011821,spot_386,5.0
d_d001893,spot_31,5.0
d_d009683,spot_282,5.0
d_d000565,spot_40,5.0
d_d000787,spot_30,5.0
d_d000299,spot_11,5.0
d_d002732,spot_598,5.0
d_d002399,spot_92,5.0
d_d006836,spot_192,3.0
d_d002320,spot_421,5.0
d_d006714,spot_529,5.0
d_d002961,spot_119,4.0
d_d002558,spot_142,4.0
d_d002664,spot_105,5.0
d_d000182,spot_58,5.0
d_d001699,spot_67,5.0
d_d001889,spot_212,4.0
d_d010363,spot_397,3.0
d_d009267,spot_210,4.0
d_d010255,spot_599,5.0
d_d002473,spot_99,5.0
d_d009448,spot_54,5.0
d_d000783,spot_74,3.0
d_d002349,spot_31,4.0
d_d001846,spot_82,4.0
d_d007150,spot_16,4.0
d_d002351,spot_176,4.0
d_d005333,spot_224,4.0
d_d009988,spot_101,5.0
d_d004453,spot_367,4.0
d_d001399,spot_601,4.0
d_d002419,spot_31,3.0
d_d010056,spot_130,3.0
d_d000605,spot_58,5.0
d_d002839,spot_401,5.0
d_d005027,spot_93,5.0
d_d004103,spot_125,4.0
d_d009772,spot_94,4.0
d_d010373,spot_245,5.0
d_d001406,spot_67,4.0
d_d009830,spot_30,5.0
d_d001785,spot_132,5.0
d_d001416,spot_58,4.0
d_d003036,spot_12,5.0
d_d003777,spot_604,4.0
d_d001415,spot_155,4.0
d_d002035,spot_168,4.0
d_d010334,spot_605,4.0
d_d003471,spot_6,5.0
d_d002439,spot_507,4.0
d_d008987,spot_90,5.0
d_d001416,spot_606,4.0
d_d006689,spot_607,4.0
d_d006312,spot_608,5.0
d_d002242,spot_13,4.0
d_d005916,spot_609,5.0
d_d012354,spot_67,5.0
d_d001757,spot_160,5.0
d_d001763,spot_201,3.0
d_d000878,spot_30,4.0
d_d009621,spot_19,4.0
d_d009637,spot_611,5.0
d_d006063,spot_31,5.0
d_d003814,spot_18,5.0
d_d000458,spot_30,4.0
d_d000025,spot_25,5.0
d_d006985,spot_612,4.0
d_d001432,spot_595,4.0
d_d001386,spot_100,4.0
d_d001006,spot_83,4.0
d_d001547,spot_47,2.0
d_d001395,spot_41,4.0
d_d003861,spot_82,4.0
d_d002933,spot_613,5.0
d_d003696,spot_274,4.0
d_d001637,spot_100,5.0
d_d007005,spot_615,2.0
d_d001144,spot_57,5.0
d_d003681,spot_617,4.0
d_d001588,spot_99,4.0
d_d009799,spot_259,4.0
d_d002504,spot_260,5.0
d_d001613,spot_30,5.0
d_d000780,spot_618,5.0
d_d001395,spot_212,4.0
d_d004609,spot_619,4.0
d_d006232,spot_33,4.0
d_d006998,spot_27,4.0
d_d012261,spot_58,5.0
d_d007655,spot_8,4.0
d_d007009,spot_16,4.0
d_d001846,spot_99,4.0
d_d006926,spot_620,5.0
d_d010272,spot_621,5.0
d_d000672,spot_13,5.0
d_d001805,spot_58,5.0
d_d001470,spot_60,3.0
d_d000002,spot_99,3.0
d_d002025,spot_148,5.0
d_d002807,spot_31,4.0
d_d007674,spot_41,5.0
d_d004789,spot_52,4.0
d_d002923,spot_253,5.0
d_d000773,spot_62,3.0
d_d000962,spot_151,5.0
d_d002439,spot_19,4.0
d_d001729,spot_62,5.0
d_d003649,spot_99,4.0
d_d000985,spot_16,4.0
d_d000870,spot_184,5.0
d_d001516,spot_58,5.0
d_d000868,spot_102,4.0
d_d005584,spot_107,5.0
d_d000396,spot_2,4.0
d_d009301,spot_47,2.0
d_d007735,spot_173,5.0
d_d000821,spot_624,5.0
d_d001355,spot_117,5.0
d_d004509,spot_625,4.0
d_d000747,spot_30,5.0
d_d005455,spot_82,5.0
d_d010123,spot_7,5.0
d_d001006,spot_33,4.0
d_d002214,spot_375,3.0
d_d004222,spot_328,4.0
d_d004450,spot_584,5.0
d_d001794,spot_13,4.0
d_d005291,spot_25,4.0
d_d011016,spot_400,4.0
d_d001574,spot_40,5.0
d_d002562,spot_375,4.0
d_d006136,spot_626,2.0
d_d000152,spot_41,4.0
d_d005497,spot_326,5.0
d_d009149,spot_303,4.0
d_d006694,spot_628,5.0
d_d000374,spot_629,4.0
d_d002035,spot_142,4.0
d_d011264,spot_31,4.0
d_d000169,spot_31,4.0
d_d007819,spot_225,3.0
d_d001758,spot_92,3.0
d_d008081,spot_486,5.0
d_d002187,spot_142,4.0
d_d002503,spot_30,5.0
d_d006952,spot_282,4.0
d_d001902,spot_54,5.0
d_d002130,spot_82,3.0
d_d002122,spot_31,5.0
d_d005303,spot_8,5.0
d_d001642,spot_57,5.0
d_d010344,spot_105,5.0
d_d004282,spot_16,4.0
d_d010155,spot_131,4.0
d_d003398,spot_435,4.0
d_d000101,spot_54,5.0
d_d003286,spot_58,5.0
d_d007523,spot_58,4.0
d_d004964,spot_325,5.0
d_d006693,spot_67,5.0
d_d009002,spot_109,2.0
d_d004783,spot_16,4.0
d_d000223,spot_6,5.0
d_d009059,spot_393,5.0
d_d000010,spot_47,5.0
d_d005226,spot_16,5.0
d_d001015,spot_40,4.0
d_d002247,spot_107,4.0
d_d002713,spot_129,5.0
d_d005572,spot_83,5.0
d_d003649,spot_33,4.0
d_d010057,spot_66,5.0
d_d004829,spot_5,3.0
d_d005955,spot_92,4.0
d_d001590,spot_256,4.0
d_d008026,spot_31,4.0
d_d001325,spot_102,3.0
d_d009017,spot_199,5.0
d_d010520,spot_223,5.0
d_d002539,spot_19,3.0
d_d002761,spot_82,4.0
d_d004370,spot_7,5.0
d_d009986,spot_13,4.0
d_d004989,spot_143,4.0
d_d002298,spot_41,5.0
d_d000041,spot_78,5.0
d_d001038,spot_151,4.0
d_d012469,spot_634,5.0
d_d010369,spot_386,5.0
d_d006711,spot_18,5.0
d_d001336,spot_635,5.0
d_d000516,spot_100,5.0
d_d002432,spot_640,3.0
d_d001818,spot_62,5.0
d_d004328,spot_617,5.0
d_d010520,spot_345,5.0
d_d006711,spot_30,5.0
d_d003875,spot_25,5.0
d_d002090,spot_633,3.0
d_d002198,spot_125,5.0
d_d002137,spot_66,3.0
d_d003346,spot_82,4.0
d_d003223,spot_159,5.0
d_d002304,spot_212,5.0
d_d002220,spot_379,4.0
d_d012346,spot_643,3.0
d_d003163,spot_644,4.0
d_d002256,spot_82,5.0
d_d001087,spot_54,5.0
d_d010097,spot_82,5.0
d_d000247,spot_151,5.0
d_d002026,spot_92,5.0
d_d000248,spot_13,5.0
d_d007081,spot_192,2.0
d_d003617,spot_646,4.0
d_d000302,spot_174,5.0
d_d001471,spot_235,4.0
d_d004827,spot_243,5.0
d_d003427,spot_58,5.0
d_d007728,spot_424,4.0
d_d009116,spot_435,5.0
d_d002157,spot_110,5.0
d_d000483,spot_199,5.0
d_d000370,spot_19,4.0
d_d007806,spot_97,5.0
d_d007629,spot_192,5.0
d_d000354,spot_228,5.0
d_d011086,spot_650,5.0
d_d005738,spot_92,4.0
d_d003951,spot_398,3.0
d_d001444,spot_41,5.0
d_d001280,spot_82,5.0
d_d004352,spot_652,2.0
d_d001386,spot_50,3.0
d_d010501,spot_82,4.0
d_d002465,spot_235,4.0
d_d000483,spot_58,5.0
d_d012401,spot_37,5.0
d_d002773,spot_51,5.0
d_d002771,spot_101,5.0
d_d004203,spot_644,5.0
d_d002671,spot_136,5.0
d_d002138,spot_19,4.0
d_d002558,spot_125,4.0
d_d004251,spot_653,4.0
d_d002223,spot_16,4.0
d_d001839,spot_13,5.0
d_d000317,spot_130,4.0
d_d003474,spot_67,5.0
d_d008960,spot_477,4.0
d_d009099,spot_103,4.0
d_d007452,spot_656,4.0
d_d009170,spot_605,5.0
d_d008026,spot_16,3.0
d_d005964,spot_317,5.0
d_d002079,spot_16,5.0
d_d002223,spot_7,5.0
d_d002264,spot_379,5.0
d_d000219,spot_30,5.0
d_d001279,spot_97,5.0
d_d009732,spot_390,4.0
d_d004449,spot_213,5.0
d_d000128,spot_30,5.0
d_d000889,spot_212,4.0
d_d001683,spot_608,5.0
d_d002547,spot_327,4.0
d_d003287,spot_57,3.0
